Date,Open,High,Low,Close,Volume
25-Mar-15,107.45,107.46,105.00,105.00,6964726
24-Mar-15,107.72,108.05,107.08,107.11,4493538
23-Mar-15,108.60,108.85,108.04,108.22,5667034
20-Mar-15,107.83,108.94,107.50,108.43,8710075
19-Mar-15,107.84,108.48,107.14,107.37,4885562
18-Mar-15,106.90,108.42,105.73,107.97,5520550
17-Mar-15,107.00,107.21,106.15,106.96,4490192
16-Mar-15,106.84,107.73,106.05,107.37,6407258
13-Mar-15,107.28,107.28,105.52,106.44,8024216
12-Mar-15,103.85,107.33,103.81,107.17,10730363
11-Mar-15,103.51,104.00,102.86,102.89,4831861
10-Mar-15,104.27,104.35,103.09,103.09,6472601
9-Mar-15,103.94,105.42,103.82,105.26,4868861
6-Mar-15,104.67,105.00,103.49,103.82,5704232
5-Mar-15,105.54,105.81,104.87,105.03,3954726
4-Mar-15,105.86,106.00,104.78,105.57,4972937
3-Mar-15,105.78,106.64,105.21,106.35,4671949
2-Mar-15,104.35,105.98,104.35,105.89,5635530
27-Feb-15,104.67,105.14,103.96,104.08,4161605
26-Feb-15,105.50,105.71,104.14,104.56,5048999
25-Feb-15,104.68,105.98,104.67,105.57,6547243
24-Feb-15,104.54,105.05,104.35,104.67,4099805
23-Feb-15,104.76,105.23,104.44,104.99,5587069
20-Feb-15,103.86,104.69,102.73,104.55,5196956
19-Feb-15,104.00,104.08,103.55,103.89,5094137
18-Feb-15,103.40,104.33,103.40,103.86,3760192
17-Feb-15,104.23,104.45,103.57,104.12,4759334
13-Feb-15,103.73,104.40,103.43,104.17,5175636
12-Feb-15,102.16,103.85,101.70,103.58,6816814
11-Feb-15,102.01,102.02,101.07,101.87,5868228
10-Feb-15,101.96,102.19,101.18,101.92,5726347
9-Feb-15,101.80,102.50,101.45,101.73,5461981
6-Feb-15,102.67,102.99,101.65,102.02,8535248
5-Feb-15,100.76,102.84,100.51,102.64,14089453
4-Feb-15,99.39,101.94,98.82,101.28,32640456
3-Feb-15,92.43,94.11,92.19,94.10,12329105
2-Feb-15,91.30,92.05,90.06,91.93,9392029
30-Jan-15,92.50,92.94,90.83,90.96,10212270
29-Jan-15,93.11,93.50,91.52,93.22,7681669
28-Jan-15,94.14,94.47,92.61,92.67,6198396
27-Jan-15,93.94,94.74,93.36,93.97,5390006
26-Jan-15,94.45,95.00,93.93,94.97,5446906
23-Jan-15,94.92,95.53,94.43,94.72,4664712
22-Jan-15,94.58,95.39,94.01,95.15,7014169
21-Jan-15,94.37,94.74,93.82,94.17,7474730
20-Jan-15,95.22,95.39,93.75,94.74,7947593
16-Jan-15,94.00,95.23,93.98,95.18,6117011
15-Jan-15,94.61,94.96,94.04,94.35,5662230
14-Jan-15,94.00,94.80,93.29,94.23,6509293
13-Jan-15,95.28,96.43,94.70,95.19,9364297
12-Jan-15,94.69,94.76,93.77,94.46,6586223
9-Jan-15,94.05,95.27,93.99,94.25,8621330
8-Jan-15,93.87,94.30,93.56,93.79,7579358
7-Jan-15,92.72,93.15,92.10,92.83,6589494
6-Jan-15,92.57,93.19,91.16,91.89,6802381
5-Jan-15,93.28,93.35,91.78,92.38,7789422
2-Jan-15,94.91,95.28,92.85,93.75,5865420
31-Dec-14,95.13,95.52,94.03,94.19,4797034
30-Dec-14,95.21,95.50,94.50,94.70,3490053
29-Dec-14,94.74,95.93,94.69,95.50,3584362
26-Dec-14,94.74,95.31,94.52,95.03,3142431
24-Dec-14,94.69,95.12,94.37,94.42,2166034
23-Dec-14,94.48,95.07,94.40,94.69,5385780
22-Dec-14,93.39,94.36,93.22,94.20,7477481
19-Dec-14,92.34,93.20,91.88,92.89,12837921
18-Dec-14,92.19,92.61,91.86,92.61,9387548
17-Dec-14,90.36,91.68,90.20,91.38,6890832
16-Dec-14,90.50,92.00,90.13,90.17,6549387
15-Dec-14,92.03,92.69,90.19,90.90,6746824
12-Dec-14,91.18,92.61,90.95,91.49,7890850
11-Dec-14,91.09,92.66,90.66,91.75,8227812
10-Dec-14,92.52,92.83,91.55,91.63,10346075
9-Dec-14,93.51,93.57,91.76,92.94,9522100
8-Dec-14,94.21,94.50,93.41,93.80,6682153
5-Dec-14,93.69,93.98,93.34,93.76,5226807
4-Dec-14,93.61,93.63,92.56,93.23,6049063
3-Dec-14,93.54,93.66,92.50,93.11,5492376
2-Dec-14,92.65,93.81,92.42,93.47,6664201
1-Dec-14,92.63,93.14,92.10,92.70,6714729
28-Nov-14,92.53,92.96,92.23,92.51,3852961
26-Nov-14,91.96,92.28,91.67,91.92,4607258
25-Nov-14,90.71,91.92,90.71,91.65,7404151
24-Nov-14,89.32,90.66,89.32,90.58,6504104
21-Nov-14,89.69,89.80,88.76,88.96,7383521
20-Nov-14,89.25,89.46,88.75,88.90,8603976
19-Nov-14,90.26,90.28,89.18,89.82,7709962
18-Nov-14,90.33,90.69,90.13,90.28,4466404
17-Nov-14,90.50,90.78,90.05,90.41,4148400
14-Nov-14,90.68,90.85,90.38,90.80,4281140
13-Nov-14,90.10,90.71,90.03,90.49,5098761
