Date,Open,High,Low,Close,Volume
8-Apr-15,71.95,72.30,71.19,71.74,2763572
7-Apr-15,71.99,72.86,71.60,71.67,3645712
6-Apr-15,70.64,72.14,70.62,72.00,5420307
2-Apr-15,71.01,71.65,70.71,71.39,8865572
1-Apr-15,71.54,71.60,70.58,70.98,5304221
31-Mar-15,72.21,72.34,71.36,71.47,4752554
30-Mar-15,72.05,73.20,72.05,72.58,4074233
27-Mar-15,71.75,72.33,71.55,71.65,4149506
26-Mar-15,71.71,72.04,71.26,71.76,4605833
25-Mar-15,73.78,74.01,72.02,72.03,5073101
24-Mar-15,74.11,74.56,73.59,73.60,3992941
23-Mar-15,74.06,74.96,73.87,74.42,4295930
20-Mar-15,74.34,74.92,74.00,74.34,8482657
19-Mar-15,75.80,75.91,74.47,74.51,5979517
18-Mar-15,74.23,76.25,73.77,76.01,8498122
17-Mar-15,76.06,76.46,74.31,74.68,16473563
16-Mar-15,78.79,79.23,76.90,77.07,15913916
13-Mar-15,80.16,80.65,79.47,80.50,8904227
12-Mar-15,79.45,80.41,79.20,80.40,7837543
11-Mar-15,78.63,79.37,78.42,79.29,7544163
10-Mar-15,77.54,78.78,77.54,78.77,7770743
9-Mar-15,78.14,78.63,77.94,78.57,9007420
6-Mar-15,76.99,78.17,76.43,78.14,7559485
5-Mar-15,78.27,78.38,77.78,78.32,3661119
4-Mar-15,77.98,78.35,77.61,78.12,3120391
3-Mar-15,77.89,78.34,77.67,78.07,4021870
2-Mar-15,77.62,78.56,77.54,78.49,3263524
27-Feb-15,77.69,78.08,77.48,77.85,3596192
26-Feb-15,77.77,78.18,77.69,78.03,2494891
25-Feb-15,77.94,78.08,77.46,77.90,3442547
24-Feb-15,77.39,78.14,77.21,77.90,3344475
23-Feb-15,76.45,77.49,76.26,77.46,3404708
20-Feb-15,76.00,76.69,75.26,76.67,3885065
19-Feb-15,75.84,76.45,75.74,76.08,2255468
18-Feb-15,76.05,76.34,75.71,76.31,2256023
17-Feb-15,75.76,76.55,75.60,76.43,2767191
13-Feb-15,76.09,76.66,76.00,76.18,2284841
12-Feb-15,75.53,76.32,75.46,76.29,3246234
11-Feb-15,75.41,75.65,74.75,75.25,3039028
10-Feb-15,75.96,76.22,75.30,75.98,3497686
9-Feb-15,75.50,76.25,75.22,75.72,4217020
6-Feb-15,75.80,76.45,75.50,76.10,4789649
5-Feb-15,74.18,76.05,73.83,76.00,7653112
4-Feb-15,73.24,74.16,73.01,73.74,4947235
3-Feb-15,72.21,73.87,72.05,73.33,4870804
2-Feb-15,71.56,71.79,70.51,71.61,4277483
30-Jan-15,72.09,72.79,71.14,71.21,5432908
29-Jan-15,71.05,72.90,70.96,72.71,5309899
28-Jan-15,72.23,73.13,71.59,71.71,4246092
27-Jan-15,71.99,73.84,71.50,73.18,5373117
26-Jan-15,73.97,74.45,73.38,74.11,2801365
23-Jan-15,74.86,74.95,73.55,73.79,3487768
22-Jan-15,74.50,75.15,73.81,75.09,2922986
21-Jan-15,74.09,74.53,73.52,74.18,2976779
20-Jan-15,75.17,75.17,73.37,74.36,3190143
16-Jan-15,73.44,74.36,72.84,74.25,3817310
15-Jan-15,73.29,74.10,72.82,73.15,5149927
14-Jan-15,72.87,73.12,72.03,72.95,3212071
13-Jan-15,74.85,75.69,72.61,73.14,5856366
12-Jan-15,74.18,74.90,72.94,74.41,6180417
9-Jan-15,75.53,75.77,73.18,73.50,6961516
8-Jan-15,72.87,74.98,72.87,74.53,5131067
7-Jan-15,71.33,72.36,71.08,72.31,4369351
6-Jan-15,71.35,72.07,70.19,70.89,5434861
5-Jan-15,73.50,73.64,71.44,71.72,4740477
2-Jan-15,73.84,74.11,73.26,73.71,3060990
31-Dec-14,74.98,75.30,73.86,73.94,1909309
30-Dec-14,74.46,74.98,74.42,74.59,1663024
29-Dec-14,74.92,75.13,74.38,74.83,1994729
26-Dec-14,74.93,75.48,74.81,75.13,1800321
24-Dec-14,75.32,75.38,74.77,74.79,1222831
23-Dec-14,74.25,75.82,74.25,75.19,3400875
22-Dec-14,72.81,74.22,72.34,74.14,3826509
19-Dec-14,72.52,73.80,71.97,73.29,7002851
18-Dec-14,71.06,72.25,70.66,72.23,4088747
17-Dec-14,69.03,70.34,68.73,70.26,3668327
16-Dec-14,69.01,70.44,68.54,68.62,3173461
15-Dec-14,69.40,69.87,68.90,69.27,4136395
12-Dec-14,71.07,71.14,69.31,69.35,4181316
11-Dec-14,71.56,72.46,71.39,71.63,2592943
10-Dec-14,72.09,72.18,70.98,71.23,3501009
9-Dec-14,72.30,72.94,71.80,72.16,3751868
8-Dec-14,73.06,73.16,72.27,72.68,3607517
5-Dec-14,72.53,73.53,72.50,73.07,3354696
4-Dec-14,72.11,72.58,71.72,72.37,2862573
3-Dec-14,71.47,72.29,71.22,72.25,3171548
2-Dec-14,71.28,71.77,71.04,71.69,2395321
1-Dec-14,71.32,71.38,70.48,71.08,3050708
28-Nov-14,71.55,72.02,71.23,71.40,2134202
26-Nov-14,71.74,71.79,71.06,71.47,2644165
25-Nov-14,72.14,72.15,71.46,71.68,3335528
24-Nov-14,72.12,72.20,71.48,72.15,3085585
21-Nov-14,72.10,72.71,72.00,72.15,3291605
20-Nov-14,70.75,71.49,70.62,71.43,2093414
19-Nov-14,71.22,71.41,70.91,71.25,2019276
18-Nov-14,70.56,71.37,70.33,71.16,2556135
17-Nov-14,70.37,70.71,70.21,70.47,2247639
14-Nov-14,70.54,71.25,70.50,70.80,3047281
13-Nov-14,70.72,71.21,70.22,70.55,3072508
