Date,Open,High,Low,Close,Volume
12-Jun-15,46.22,46.47,45.90,45.97,23930972
11-Jun-15,46.66,46.92,46.13,46.44,27347758
10-Jun-15,45.79,46.83,45.69,46.61,28417405
9-Jun-15,45.76,45.94,45.46,45.65,24406057
8-Jun-15,46.30,46.43,45.67,45.73,22121634
5-Jun-15,46.31,46.52,45.84,46.14,25438086
4-Jun-15,46.79,47.16,46.20,46.36,27745512
3-Jun-15,47.37,47.74,46.82,46.85,28002154
2-Jun-15,46.93,47.35,46.62,46.92,21498326
1-Jun-15,47.06,47.77,46.62,47.23,28837332
29-May-15,47.43,47.57,46.59,46.86,36519594
28-May-15,47.50,48.02,47.39,47.45,19283666
27-May-15,46.82,47.77,46.62,47.61,27335639
26-May-15,46.83,46.88,46.19,46.59,29581860
22-May-15,47.30,47.35,46.82,46.90,25720583
21-May-15,47.28,47.60,47.00,47.42,22410698
20-May-15,47.39,47.93,47.27,47.58,25047919
19-May-15,47.56,47.81,47.18,47.58,28574813
18-May-15,47.98,48.22,47.61,48.01,24136502
15-May-15,48.87,48.90,48.05,48.30,28642694
14-May-15,48.03,48.82,48.03,48.72,32980892
13-May-15,48.19,48.32,47.57,47.62,34184613
12-May-15,46.85,47.68,46.42,47.35,29928264
11-May-15,47.55,47.91,47.37,47.37,24609416
8-May-15,47.55,47.98,47.52,47.75,35364911
7-May-15,46.27,47.08,46.16,46.70,32971654
6-May-15,47.57,47.77,46.02,46.28,52433020
5-May-15,47.82,48.16,47.31,47.60,50369191
4-May-15,48.37,48.87,48.18,48.24,34039485
1-May-15,48.58,48.88,48.40,48.66,38937336
30-Apr-15,48.70,49.54,48.60,48.64,64725457
29-Apr-15,48.72,49.31,48.50,49.06,47804562
28-Apr-15,47.78,49.21,47.70,49.16,60730778
27-Apr-15,47.23,48.13,47.22,48.03,59248172
24-Apr-15,45.66,48.14,45.65,47.87,130933665
23-Apr-15,42.89,43.61,42.80,43.34,46309530
22-Apr-15,42.67,43.13,42.55,42.98,25064273
21-Apr-15,43.00,43.15,42.53,42.64,26013844
20-Apr-15,41.73,43.17,41.68,42.90,46057733
17-Apr-15,41.67,41.74,41.16,41.62,42387608
16-Apr-15,41.95,42.34,41.82,42.16,22509652
15-Apr-15,41.76,42.46,41.68,42.26,27343581
14-Apr-15,41.80,42.03,41.39,41.65,24244382
13-Apr-15,41.40,42.06,41.39,41.76,30276692
10-Apr-15,41.63,41.95,41.41,41.72,28022002
9-Apr-15,41.25,41.62,41.25,41.48,25723861
8-Apr-15,41.46,41.69,41.04,41.42,24753438
7-Apr-15,41.61,41.91,41.31,41.53,28809375
6-Apr-15,40.34,41.78,40.18,41.54,39223692
2-Apr-15,40.66,40.74,40.12,40.29,37487476
1-Apr-15,40.60,40.76,40.31,40.72,36865322
31-Mar-15,40.78,41.03,40.54,40.66,34887219
30-Mar-15,41.10,41.54,40.91,40.96,35049662
27-Mar-15,41.12,41.43,40.83,40.97,34401398
26-Mar-15,41.22,41.61,40.92,41.21,37495627
25-Mar-15,42.92,42.92,41.44,41.46,43469907
24-Mar-15,42.78,43.17,42.75,42.90,25513252
23-Mar-15,42.88,43.13,42.78,42.86,26246086
20-Mar-15,42.56,42.98,42.49,42.88,71904529
19-Mar-15,42.26,42.59,42.22,42.28,33879066
18-Mar-15,41.43,42.83,41.33,42.50,44194771
17-Mar-15,41.37,41.83,41.15,41.70,31673448
16-Mar-15,41.47,41.64,41.28,41.56,35273452
13-Mar-15,40.70,41.47,40.61,41.38,58007705
12-Mar-15,41.33,41.65,40.86,41.02,59992502
11-Mar-15,42.31,42.37,41.84,41.98,32215314
10-Mar-15,42.35,42.71,42.03,42.03,39159730
9-Mar-15,42.19,43.12,42.19,42.85,32107957
6-Mar-15,43.00,43.11,42.15,42.36,36248785
5-Mar-15,43.07,43.24,42.82,43.11,23193541
4-Mar-15,43.01,43.21,42.88,43.06,25748692
3-Mar-15,43.56,43.82,43.09,43.28,31748648
2-Mar-15,43.67,44.19,43.55,43.88,31924049
27-Feb-15,44.13,44.20,43.66,43.85,33807740
26-Feb-15,43.99,44.23,43.89,44.06,28957329
25-Feb-15,43.95,44.09,43.80,43.99,29759820
24-Feb-15,44.15,44.30,43.92,44.09,25271747
23-Feb-15,43.70,44.19,43.65,44.15,32518754
20-Feb-15,43.51,43.88,43.29,43.86,29721133
19-Feb-15,43.18,43.53,43.05,43.50,27603420
18-Feb-15,43.63,43.70,43.39,43.53,27111657
17-Feb-15,43.97,44.00,43.19,43.58,33695749
13-Feb-15,43.38,43.87,43.15,43.87,40264887
12-Feb-15,42.66,43.09,42.51,43.09,33268831
11-Feb-15,42.65,42.65,42.21,42.38,38262509
10-Feb-15,42.74,42.77,42.18,42.60,29670676
