Date,Open,High,Low,Close,Volume
12-Jun-15,68.31,68.54,67.87,68.25,11804741
11-Jun-15,68.36,68.68,68.15,68.52,13739872
10-Jun-15,67.59,68.50,67.47,68.26,17478898
9-Jun-15,66.95,67.27,66.47,67.18,13263493
8-Jun-15,67.46,67.55,66.81,66.89,14558660
5-Jun-15,67.37,67.84,67.01,67.42,20801141
4-Jun-15,66.31,67.05,66.01,66.33,13863283
3-Jun-15,66.43,67.13,66.27,66.70,12927263
2-Jun-15,65.83,66.39,65.58,66.02,12784152
1-Jun-15,65.99,66.66,65.97,66.08,11899261
29-May-15,66.18,66.22,65.36,65.78,14310723
28-May-15,66.36,66.40,65.74,66.20,11797444
27-May-15,65.95,66.65,65.82,66.47,10963652
26-May-15,66.20,66.29,65.31,65.73,15571327
22-May-15,66.63,66.83,66.32,66.47,9296939
21-May-15,66.14,66.68,66.01,66.65,12934474
20-May-15,66.95,67.03,66.40,66.48,12446012
19-May-15,66.77,67.19,66.57,67.01,14282994
18-May-15,65.80,66.54,65.80,66.42,10510893
15-May-15,66.13,66.16,65.44,65.88,11152125
14-May-15,65.83,66.18,65.71,66.05,11855518
13-May-15,65.42,65.63,65.06,65.52,11874274
12-May-15,65.31,65.54,64.76,65.36,12762234
11-May-15,65.26,65.64,65.08,65.45,13799675
8-May-15,64.97,65.65,64.60,65.49,16802611
7-May-15,63.67,64.60,63.25,64.50,15039936
6-May-15,64.53,65.07,63.42,63.92,18087852
5-May-15,64.51,65.32,64.29,64.40,17692369
4-May-15,63.68,64.87,63.64,64.72,14972462
1-May-15,63.70,63.87,63.33,63.61,11640805
30-Apr-15,63.58,63.88,62.92,63.26,16840865
29-Apr-15,62.56,63.89,62.46,63.60,17601215
28-Apr-15,62.49,62.78,61.77,62.76,12307828
27-Apr-15,62.70,63.15,62.31,62.34,11146409
24-Apr-15,62.63,62.84,62.34,62.60,9597525
23-Apr-15,62.79,63.21,62.60,62.80,12851257
22-Apr-15,62.65,63.15,62.03,62.94,14484658
21-Apr-15,63.33,63.60,62.13,62.31,14985119
