Date,Open,High,Low,Close,Volume
12-Jun-15,81.37,82.09,81.20,81.53,11417882
11-Jun-15,82.31,82.90,81.36,81.83,18656811
10-Jun-15,80.83,82.60,80.81,82.16,21531208
9-Jun-15,80.60,81.19,79.32,80.67,16497538
8-Jun-15,81.82,82.00,80.13,80.67,16915471
5-Jun-15,81.87,82.46,81.51,82.14,16143093
4-Jun-15,82.14,82.95,81.51,82.05,20863877
3-Jun-15,81.35,82.53,81.25,82.44,31774993
2-Jun-15,79.76,81.35,79.56,80.44,18923300
1-Jun-15,79.30,80.38,78.66,80.29,18119012
29-May-15,79.95,80.07,78.88,79.19,16134580
28-May-15,80.25,81.07,80.00,80.14,11982008
27-May-15,79.60,80.66,79.43,80.55,14160865
26-May-15,80.43,80.60,79.08,79.34,16321339
22-May-15,80.35,81.31,80.25,80.54,19567937
21-May-15,80.19,80.92,80.08,80.48,13402749
20-May-15,80.47,81.10,79.46,80.55,23056899
19-May-15,81.25,81.69,80.55,80.63,17955389
18-May-15,80.33,81.38,80.23,80.88,21613674
15-May-15,81.41,81.52,80.18,80.42,27069884
14-May-15,78.94,81.84,78.67,81.37,49437996
13-May-15,77.72,78.53,77.65,78.44,21512309
12-May-15,77.87,77.89,76.79,77.46,21285310
11-May-15,78.48,79.03,77.93,78.01,18874054
8-May-15,79.10,79.23,78.03,78.51,19943595
7-May-15,78.00,78.94,77.56,78.42,19749428
6-May-15,77.97,78.81,77.05,78.10,28663026
5-May-15,78.55,78.80,77.22,77.56,22311318
4-May-15,79.33,79.69,78.63,78.81,14691991
1-May-15,79.24,79.76,78.11,78.99,24136358
30-Apr-15,80.01,80.96,78.32,78.77,28999005
29-Apr-15,80.01,81.39,79.52,80.46,26430258
28-Apr-15,81.83,81.90,80.23,80.68,23775344
27-Apr-15,81.87,82.93,81.63,81.91,25446032
24-Apr-15,82.77,82.94,81.48,81.53,29660356
23-Apr-15,84.10,85.59,82.41,82.41,73728080
22-Apr-15,84.32,84.74,83.65,84.63,45547963
21-Apr-15,84.00,84.49,83.54,83.62,27171852
20-Apr-15,81.54,83.15,81.24,83.09,28796761
17-Apr-15,81.48,82.11,80.37,80.78,24214983
16-Apr-15,82.47,83.07,82.15,82.31,13769687
15-Apr-15,83.55,83.66,82.27,82.70,22390943
14-Apr-15,83.17,83.69,82.44,83.52,19634173
13-Apr-15,81.93,83.94,81.92,83.01,26883094
10-Apr-15,82.21,82.61,81.91,82.04,12529738
9-Apr-15,82.50,82.80,81.71,82.17,15927281
8-Apr-15,82.63,83.10,81.84,82.28,18966732
7-Apr-15,82.65,83.42,82.22,82.32,17467042
6-Apr-15,80.80,82.81,80.80,82.44,19062934
2-Apr-15,82.25,82.56,81.44,81.56,19664053
1-Apr-15,82.50,82.72,80.87,81.66,22058167
31-Mar-15,82.90,83.50,82.21,82.22,19734277
30-Mar-15,83.81,84.34,82.41,83.20,24527686
27-Mar-15,83.38,83.95,82.88,83.30,18372582
26-Mar-15,82.72,83.77,82.14,83.01,32794800
25-Mar-15,85.50,85.52,82.92,82.92,37436147
24-Mar-15,84.71,86.07,84.52,85.31,32576522
23-Mar-15,83.92,84.96,83.30,84.43,27357333
20-Mar-15,83.39,84.60,83.07,83.80,44466323
19-Mar-15,81.12,83.00,81.00,82.75,42099523
18-Mar-15,79.25,81.24,79.17,80.91,36912446
17-Mar-15,78.36,79.78,78.34,79.36,22169969
16-Mar-15,77.96,78.12,77.36,78.07,19305406
13-Mar-15,78.60,79.38,77.68,78.05,18557296
12-Mar-15,78.10,79.05,77.91,78.93,16093319
11-Mar-15,77.80,78.43,77.26,77.57,20215704
10-Mar-15,78.50,79.26,77.55,77.55,23067057
9-Mar-15,79.68,79.91,78.63,79.44,18925097
6-Mar-15,80.90,81.33,79.83,80.00,24488581
5-Mar-15,81.23,81.99,81.05,81.21,27825733
4-Mar-15,79.30,81.15,78.85,80.90,28126686
3-Mar-15,79.61,79.70,78.52,79.60,18634973
2-Mar-15,79.00,79.86,78.52,79.75,21662537
27-Feb-15,80.68,81.23,78.62,78.97,30739197
26-Feb-15,79.88,81.37,79.72,80.41,31111891
25-Feb-15,78.50,80.20,78.50,79.56,25593800
24-Feb-15,78.50,79.48,78.10,78.45,18897133
23-Feb-15,79.96,80.19,78.38,78.84,24139056
20-Feb-15,79.55,80.34,79.20,79.90,36931698
19-Feb-15,76.99,79.84,76.95,79.42,45851177
18-Feb-15,75.94,76.90,75.45,76.71,22426421
17-Feb-15,75.30,76.91,75.08,75.60,25254400
13-Feb-15,76.46,76.48,75.50,75.74,18621860
12-Feb-15,76.86,76.87,75.89,76.23,17234976
11-Feb-15,75.09,76.75,75.03,76.51,20877427
10-Feb-15,74.85,75.34,74.50,75.19,15811344
9-Feb-15,74.05,74.83,73.45,74.44,16194322
6-Feb-15,75.68,75.70,74.25,74.47,21210994
5-Feb-15,75.71,75.98,75.21,75.62,15062573
4-Feb-15,75.09,76.35,75.01,75.63,20277368
3-Feb-15,75.19,75.58,73.86,75.40,26957714
2-Feb-15,76.11,76.14,73.75,74.99,41955258
30-Jan-15,78.00,78.16,75.75,75.91,42649491
29-Jan-15,76.85,78.02,74.21,78.00,61293468
28-Jan-15,76.90,77.64,76.00,76.24,53306422
27-Jan-15,76.71,76.88,75.63,75.78,20109977
26-Jan-15,77.98,78.47,77.29,77.50,19260820
23-Jan-15,77.65,78.19,77.04,77.83,16746503
22-Jan-15,77.17,77.75,76.68,77.65,19519458
21-Jan-15,76.16,77.30,75.85,76.74,25096737
20-Jan-15,75.72,76.31,74.82,76.24,22821614
16-Jan-15,74.04,75.32,73.84,75.18,21791529
15-Jan-15,76.40,76.57,73.54,74.05,34133974
14-Jan-15,76.42,77.20,76.03,76.28,25918564
13-Jan-15,77.23,78.08,75.85,76.45,25179561
12-Jan-15,77.84,78.00,76.21,76.72,19190194
9-Jan-15,78.20,78.62,77.20,77.74,21157007
8-Jan-15,76.74,78.23,76.08,78.18,23960953
7-Jan-15,76.76,77.36,75.82,76.15,22045333
6-Jan-15,77.23,77.59,75.36,76.15,27399288
5-Jan-15,77.98,79.25,76.86,77.19,26452191
2-Jan-15,78.58,78.93,77.70,78.45,18177475
31-Dec-14,79.54,79.80,77.86,78.02,20040439
30-Dec-14,79.85,80.59,79.10,79.22,14370763
29-Dec-14,80.49,80.96,79.71,80.02,14134666
26-Dec-14,81.02,81.28,80.51,80.78,10647388
24-Dec-14,81.03,81.43,80.75,80.77,7685481
23-Dec-14,82.02,82.17,80.40,80.61,19865820
22-Dec-14,80.08,81.89,80.00,81.45,31395770
19-Dec-14,78.75,80.00,78.33,79.88,43334992
18-Dec-14,76.89,78.40,76.51,78.40,34222081
17-Dec-14,75.01,76.41,74.90,76.11,29203904
16-Dec-14,76.19,77.39,74.59,74.69,31554593
15-Dec-14,78.46,78.58,76.56,76.99,29396532
12-Dec-14,77.16,78.88,77.02,77.83,28091617
11-Dec-14,76.52,78.52,76.48,77.73,33492661
10-Dec-14,76.65,77.55,76.07,76.18,32210532
9-Dec-14,75.20,76.93,74.78,76.84,25358584
8-Dec-14,76.18,77.25,75.40,76.52,25733853
5-Dec-14,75.80,76.76,75.36,76.36,24306446
4-Dec-14,74.83,75.55,74.66,75.24,14390520
3-Dec-14,75.38,75.73,74.40,74.88,16689857
2-Dec-14,75.33,75.91,75.04,75.46,16773884
1-Dec-14,77.26,77.31,74.80,75.10,31789866
28-Nov-14,77.67,78.27,77.23,77.70,15992035
26-Nov-14,75.53,77.78,75.51,77.62,32721585
25-Nov-14,74.21,75.74,74.13,75.63,32250205
24-Nov-14,73.54,74.35,73.35,74.01,22103831
21-Nov-14,74.50,74.50,73.50,73.75,23060382
20-Nov-14,72.80,73.99,72.51,73.60,19154862
19-Nov-14,74.01,74.54,73.11,73.33,25441163
18-Nov-14,74.45,74.80,73.90,74.34,20696643
17-Nov-14,74.88,75.66,73.88,74.24,28701191
14-Nov-14,74.27,74.93,74.04,74.88,19476878
13-Nov-14,74.74,75.24,73.64,74.25,26448451
