Date,Open,High,Low,Close,Volume
10-Mar-15,33.83,34.13,33.66,33.78,38277674
9-Mar-15,33.87,34.18,33.66,34.03,31174589
6-Mar-15,34.25,34.46,33.75,33.97,39924646
5-Mar-15,34.73,34.81,34.40,34.47,23451015
4-Mar-15,34.49,34.77,34.26,34.64,19387742
3-Mar-15,34.75,34.89,34.41,34.56,24045228
2-Mar-15,34.06,34.80,34.06,34.77,21352030
27-Feb-15,34.44,34.66,34.29,34.32,24388891
26-Feb-15,34.47,34.72,34.38,34.59,19902776
25-Feb-15,34.25,34.79,33.93,34.66,37219997
24-Feb-15,34.22,34.34,34.08,34.34,19357523
23-Feb-15,34.11,34.52,34.06,34.39,23134620
20-Feb-15,34.27,34.58,34.10,34.56,26285645
19-Feb-15,34.33,34.47,34.11,34.41,26658421
18-Feb-15,34.49,34.57,34.24,34.48,21626152
17-Feb-15,34.54,34.84,34.47,34.58,22867208
13-Feb-15,34.70,34.95,34.51,34.64,23389565
12-Feb-15,34.28,34.97,34.23,34.87,43656765
11-Feb-15,34.00,34.51,34.00,34.25,39444633
10-Feb-15,33.48,34.22,33.41,34.15,59424427
9-Feb-15,32.98,33.36,32.85,33.07,30584788
6-Feb-15,32.96,33.42,32.73,33.17,34979601
5-Feb-15,33.04,33.20,32.60,32.99,59443731
4-Feb-15,31.97,32.27,31.72,32.07,36690113
3-Feb-15,31.84,32.16,31.46,32.02,33003081
2-Feb-15,31.44,31.65,31.02,31.65,23292241
30-Jan-15,31.67,31.80,31.20,31.25,43070750
29-Jan-15,31.91,31.96,31.54,31.83,29161207
28-Jan-15,32.57,33.14,31.51,31.95,32044149
27-Jan-15,32.34,33.35,32.30,32.60,40542996
26-Jan-15,32.47,32.85,32.17,32.80,26836355
23-Jan-15,32.87,32.90,32.43,32.45,25975881
22-Jan-15,32.67,32.83,32.05,32.81,29780871
21-Jan-15,32.92,33.50,32.56,32.64,33233188
20-Jan-15,32.97,33.11,32.54,33.10,42172145
16-Jan-15,32.29,32.82,32.26,32.80,23858305
15-Jan-15,32.63,32.77,32.25,32.40,25625776
14-Jan-15,32.21,32.72,32.13,32.48,30646817
13-Jan-15,32.88,33.23,32.12,32.44,34145654
12-Jan-15,32.67,32.88,32.61,32.77,23593788
9-Jan-15,32.48,32.70,32.42,32.65,24746690
8-Jan-15,32.34,32.64,32.22,32.50,46650416
7-Jan-15,31.72,31.87,31.58,31.85,19211423
6-Jan-15,31.27,31.86,31.12,31.42,27958896
5-Jan-15,31.35,31.41,31.01,31.16,23516456
2-Jan-15,31.27,31.78,31.22,31.33,15532779
31-Dec-14,31.18,31.70,31.14,31.15,14930021
30-Dec-14,31.28,31.49,31.24,31.38,11033191
29-Dec-14,31.46,31.62,31.38,31.39,12675451
26-Dec-14,31.50,31.84,31.30,31.65,8606413
24-Dec-14,31.44,31.65,31.40,31.42,10823030
23-Dec-14,32.18,32.22,30.77,31.45,34796486
22-Dec-14,31.86,32.12,31.62,32.09,18395036
19-Dec-14,31.91,32.09,31.61,31.94,44949818
18-Dec-14,31.52,32.00,31.42,31.97,35926961
17-Dec-14,30.70,31.35,30.58,31.12,24657025
16-Dec-14,30.83,31.56,30.64,30.67,23675663
15-Dec-14,31.13,31.14,30.68,30.86,31734557
12-Dec-14,31.34,31.44,30.86,30.95,27514327
11-Dec-14,31.86,33.12,31.51,31.65,26365205
10-Dec-14,32.00,32.18,31.75,31.86,30217179
9-Dec-14,31.55,32.01,31.45,31.95,26384360
8-Dec-14,31.78,32.22,31.76,31.97,26867219
5-Dec-14,31.65,32.15,31.60,31.99,24854324
4-Dec-14,31.56,31.82,31.34,31.67,19351291
3-Dec-14,31.50,31.78,31.31,31.75,31455565
2-Dec-14,31.44,31.62,31.28,31.57,25387559
1-Dec-14,30.88,31.51,30.88,31.26,22951443
28-Nov-14,31.13,31.64,31.06,31.15,20278707
26-Nov-14,30.65,31.12,30.59,31.10,27477104
25-Nov-14,30.21,30.66,30.18,30.47,25506926
24-Nov-14,30.53,30.63,30.12,30.22,32752575
21-Nov-14,30.75,30.78,30.20,30.45,27597836
20-Nov-14,30.33,30.49,30.25,30.44,16476903
19-Nov-14,30.42,30.56,30.28,30.44,15876908
18-Nov-14,30.49,30.68,30.30,30.59,20237580
17-Nov-14,29.91,30.41,29.88,30.32,26236768
14-Nov-14,30.38,30.56,30.22,30.34,18133000
13-Nov-14,30.52,30.62,30.26,30.42,14352896
