Date,Open,High,Low,Close,Volume
17-Mar-15,82.98,83.01,82.24,82.62,4801973
16-Mar-15,82.45,83.37,82.44,83.29,6519099
13-Mar-15,81.95,82.25,81.29,81.90,4762226
12-Mar-15,80.81,82.12,80.78,81.90,5225826
11-Mar-15,81.82,81.97,80.54,80.69,6160869
10-Mar-15,82.27,82.50,82.07,82.07,6311098
9-Mar-15,82.59,83.34,82.54,82.88,4671505
6-Mar-15,82.81,83.10,82.38,82.59,5731008
5-Mar-15,83.15,83.87,82.96,83.57,5997522
4-Mar-15,83.21,83.21,82.20,82.58,6214421
3-Mar-15,83.66,83.82,83.17,83.37,6460768
2-Mar-15,83.89,84.00,83.20,83.96,6061495
27-Feb-15,83.72,84.16,83.40,83.93,5877422
26-Feb-15,83.85,83.86,83.27,83.80,5888139
25-Feb-15,84.63,84.72,83.52,83.57,6808428
24-Feb-15,84.52,84.82,83.92,84.57,5197741
23-Feb-15,84.39,84.86,84.23,84.60,6730435
20-Feb-15,82.73,84.38,82.55,84.30,13840389
19-Feb-15,84.50,84.80,83.39,83.52,18646754
18-Feb-15,85.98,86.30,85.52,86.29,6032699
17-Feb-15,85.43,85.97,84.97,85.96,5087189
13-Feb-15,85.84,86.16,85.32,85.81,5597012
12-Feb-15,86.56,86.68,85.23,85.89,6941569
11-Feb-15,86.63,87.12,85.92,86.34,5853068
10-Feb-15,86.62,87.41,86.42,87.29,5732061
9-Feb-15,86.97,87.19,85.64,85.91,5456247
6-Feb-15,87.26,88.00,86.78,87.33,5617641
5-Feb-15,87.11,87.36,86.56,87.28,5090777
4-Feb-15,86.11,87.04,86.00,86.65,8932258
3-Feb-15,85.83,86.52,85.66,86.19,8283477
2-Feb-15,84.79,85.87,83.93,85.71,6927168
30-Jan-15,86.78,87.36,84.90,84.98,10280220
29-Jan-15,87.07,87.72,86.27,87.72,6522794
28-Jan-15,88.02,88.23,86.77,86.82,5936775
27-Jan-15,88.28,88.46,87.26,87.53,6020450
26-Jan-15,88.31,89.16,88.12,88.63,4666660
23-Jan-15,88.42,89.26,87.89,88.51,7565786
22-Jan-15,87.23,88.40,86.86,88.30,7123834
21-Jan-15,86.10,86.91,85.71,86.64,8174202
20-Jan-15,86.82,87.70,85.55,86.69,7853065
16-Jan-15,87.20,87.46,86.23,86.77,8408926
15-Jan-15,87.00,87.78,86.70,87.38,9412733
14-Jan-15,87.65,88.52,86.50,86.61,11954333
13-Jan-15,90.80,90.97,88.93,89.31,8215406
12-Jan-15,89.36,90.31,89.22,90.02,7372534
9-Jan-15,90.32,90.39,89.25,89.35,8522505
8-Jan-15,89.21,90.66,89.07,90.47,12713559
7-Jan-15,86.78,88.68,86.67,88.60,8498428
6-Jan-15,85.98,86.75,85.79,86.31,8205145
5-Jan-15,85.72,86.32,85.51,85.65,6978986
2-Jan-15,86.27,86.72,85.54,85.90,4501838
31-Dec-14,87.08,87.44,85.86,85.88,4151386
30-Dec-14,86.52,87.13,86.48,86.79,3265377
29-Dec-14,86.46,87.07,86.40,86.64,3605617
26-Dec-14,86.18,87.14,86.01,86.91,3249266
24-Dec-14,86.97,87.06,86.39,86.43,2491789
23-Dec-14,86.69,87.08,86.36,86.66,5552646
22-Dec-14,85.32,86.40,85.29,86.38,4575752
19-Dec-14,86.26,86.34,85.16,85.16,12068826
18-Dec-14,84.80,85.95,84.28,85.94,8645929
17-Dec-14,83.28,84.26,82.95,84.23,6641024
16-Dec-14,83.62,84.76,82.94,82.96,7437440
15-Dec-14,84.26,84.70,83.05,83.94,6317736
12-Dec-14,83.52,85.00,83.52,83.81,7284128
11-Dec-14,83.20,84.50,83.16,83.83,8032841
10-Dec-14,83.93,84.31,82.90,82.98,6973600
9-Dec-14,83.65,84.21,82.65,83.56,6633610
8-Dec-14,84.15,84.67,83.85,84.23,6265990
5-Dec-14,84.81,84.82,83.51,84.12,6570121
4-Dec-14,84.13,84.82,83.65,84.76,6922353
3-Dec-14,85.95,86.00,84.68,84.94,6374338
2-Dec-14,86.27,86.70,85.93,86.40,6766310
1-Dec-14,86.72,87.07,85.75,86.22,9140937
28-Nov-14,86.18,88.09,85.90,87.54,7820627
26-Nov-14,84.90,85.11,84.48,84.98,3943821
25-Nov-14,85.50,85.51,84.39,84.95,6675451
24-Nov-14,84.85,85.61,84.77,85.40,7995454
21-Nov-14,85.34,85.44,84.58,84.65,6649630
20-Nov-14,84.81,85.29,84.04,84.58,7812733
19-Nov-14,83.96,85.64,83.92,84.99,12189846
18-Nov-14,83.50,83.92,83.34,83.79,6096432
17-Nov-14,82.58,83.72,82.53,83.57,7993427
14-Nov-14,82.58,83.15,82.10,82.96,10636644
13-Nov-14,80.96,83.06,80.86,82.94,22812356
