Date,Open,High,Low,Close,Volume
6-Apr-15,148.15,151.45,148.00,150.93,3371457
2-Apr-15,149.14,150.50,148.31,149.28,2934194
1-Apr-15,149.97,150.02,146.82,148.64,4167631
31-Mar-15,152.23,152.25,149.94,150.08,2975622
30-Mar-15,150.08,153.17,149.98,152.70,3738731
27-Mar-15,148.59,149.31,147.49,148.85,2600252
26-Mar-15,147.83,148.85,145.96,148.17,3627403
25-Mar-15,151.40,152.04,148.13,148.23,3747926
24-Mar-15,151.96,152.62,151.35,151.65,3319274
23-Mar-15,154.98,154.98,152.81,152.81,3029723
20-Mar-15,155.04,155.49,154.48,154.50,4464270
19-Mar-15,154.91,155.33,153.66,154.11,2539041
18-Mar-15,154.04,155.99,152.11,155.73,4053609
17-Mar-15,152.88,155.00,152.73,154.51,2927179
16-Mar-15,152.39,154.19,152.27,153.67,2742901
13-Mar-15,151.89,152.39,149.79,151.57,3569581
12-Mar-15,151.28,152.92,151.28,152.04,2965067
11-Mar-15,152.51,152.69,151.17,151.17,3395401
10-Mar-15,153.30,154.13,152.42,152.42,3839572
9-Mar-15,153.30,155.61,153.15,154.75,3432956
6-Mar-15,153.92,155.03,152.81,153.12,3556216
5-Mar-15,154.86,155.98,154.31,154.47,3327492
4-Mar-15,154.62,155.22,154.00,154.35,4476188
3-Mar-15,154.71,156.91,154.17,155.57,8656618
2-Mar-15,150.75,154.15,150.75,153.80,4622793
27-Feb-15,151.00,151.89,150.45,150.85,4330678
26-Feb-15,152.31,152.38,150.81,151.73,5149342
25-Feb-15,154.30,154.74,152.14,153.01,4800528
24-Feb-15,153.50,154.78,153.21,154.38,4391701
23-Feb-15,155.00,155.92,153.36,154.74,8653655
20-Feb-15,153.80,158.83,153.80,158.31,9365978
19-Feb-15,151.05,154.24,151.00,153.75,4384014
18-Feb-15,149.70,151.62,149.37,151.17,3722117
17-Feb-15,148.72,149.96,148.52,149.92,3622369
13-Feb-15,147.98,149.84,147.64,149.73,3418587
12-Feb-15,148.26,148.57,147.68,148.09,2998941
11-Feb-15,147.51,148.38,147.09,147.92,3272669
10-Feb-15,148.20,148.71,147.50,148.04,4034851
9-Feb-15,146.16,148.16,145.63,147.58,4203329
6-Feb-15,148.62,148.89,147.70,148.00,4398762
5-Feb-15,147.26,148.87,146.46,148.60,4252602
4-Feb-15,145.97,148.39,145.93,147.22,4766204
3-Feb-15,146.37,148.00,146.18,147.34,5978190
2-Feb-15,143.72,146.59,143.05,146.26,6790894
30-Jan-15,146.22,146.85,144.37,145.37,11271116
29-Jan-15,139.69,148.25,139.63,147.78,15161711
28-Jan-15,136.30,141.88,135.92,139.64,14355109
27-Jan-15,132.40,132.99,130.74,132.48,5243868
26-Jan-15,135.00,135.25,133.53,134.07,3900544
23-Jan-15,135.57,135.78,134.60,134.62,3828329
22-Jan-15,133.38,136.21,133.05,135.64,4971293
21-Jan-15,130.87,132.87,130.57,132.41,2898621
20-Jan-15,131.45,132.00,129.45,131.22,3143746
16-Jan-15,129.75,131.02,129.11,130.78,4425638
15-Jan-15,130.25,131.83,129.70,130.14,3901990
14-Jan-15,129.03,131.29,128.95,130.38,3559535
13-Jan-15,132.00,133.91,130.17,131.17,3441654
12-Jan-15,132.24,132.26,129.95,130.87,3552653
9-Jan-15,131.59,132.26,130.93,131.54,3056368
8-Jan-15,130.60,131.98,130.40,131.80,4503399
7-Jan-15,128.74,129.97,128.72,129.51,3573197
6-Jan-15,129.05,129.62,126.18,127.53,4992814
5-Jan-15,129.66,129.92,128.61,129.05,5024782
2-Jan-15,131.07,131.84,129.09,129.95,4294241
31-Dec-14,132.25,132.30,129.86,129.98,2712384
30-Dec-14,132.00,132.28,131.52,131.83,2447665
29-Dec-14,131.72,132.73,131.17,132.29,2718379
26-Dec-14,131.29,131.93,130.23,131.63,2242857
24-Dec-14,130.30,132.33,130.17,131.24,2125345
23-Dec-14,129.04,130.65,128.65,130.03,4028939
22-Dec-14,126.73,128.54,126.73,128.22,3189253
19-Dec-14,125.63,127.42,125.50,126.23,7680805
18-Dec-14,127.13,127.35,124.77,125.67,6485926
17-Dec-14,124.28,125.38,123.42,125.06,6726507
16-Dec-14,125.04,125.54,123.91,124.25,7919932
15-Dec-14,121.40,122.88,120.60,122.08,6238775
12-Dec-14,122.24,122.27,120.58,120.77,6661058
11-Dec-14,125.22,125.65,123.00,123.37,6702054
10-Dec-14,128.81,128.98,124.54,124.64,6651721
9-Dec-14,128.56,129.72,127.74,129.66,3085085
8-Dec-14,132.02,132.07,129.87,130.28,2862356
5-Dec-14,131.72,132.62,131.53,132.21,2580216
4-Dec-14,131.97,132.52,130.92,131.32,2805880
3-Dec-14,132.65,133.28,131.43,131.97,4627532
2-Dec-14,132.50,132.96,131.75,132.28,2904938
1-Dec-14,134.31,134.40,132.20,132.39,3473742
28-Nov-14,135.51,135.78,134.04,134.36,2089964
26-Nov-14,134.95,135.30,134.39,134.78,2660270
25-Nov-14,134.74,135.60,134.74,134.81,4301649
24-Nov-14,133.45,134.74,133.44,134.61,4161488
21-Nov-14,132.72,133.36,132.51,132.78,4227147
20-Nov-14,130.94,132.40,130.71,131.70,4052829
19-Nov-14,130.59,132.74,130.25,131.61,5037575
18-Nov-14,128.55,131.33,128.04,130.66,5701297
17-Nov-14,128.70,129.17,127.55,128.42,3752879
14-Nov-14,128.53,129.78,127.85,128.86,6235584
13-Nov-14,125.74,128.96,125.74,128.53,5813870
