Date,Open,High,Low,Close,Volume
20-Mar-15,63.15,64.12,63.00,63.84,10059894
19-Mar-15,62.78,63.31,62.44,62.76,7907128
18-Mar-15,61.54,64.31,61.51,63.64,9536311
17-Mar-15,62.01,62.48,61.38,62.01,6488885
16-Mar-15,61.21,62.46,60.83,62.40,6317997
13-Mar-15,60.76,61.80,60.57,61.64,8255814
12-Mar-15,61.58,61.91,61.32,61.36,5520939
11-Mar-15,60.95,61.87,60.81,61.30,6341230
10-Mar-15,60.99,61.72,60.69,60.87,8922397
9-Mar-15,62.77,63.34,61.97,61.97,6492752
6-Mar-15,63.00,63.68,62.67,62.79,6732813
5-Mar-15,64.01,64.08,63.33,63.33,5987635
4-Mar-15,64.79,64.79,63.67,64.25,5487142
3-Mar-15,64.36,65.27,64.27,64.78,5424716
2-Mar-15,65.36,65.36,63.83,64.40,8059199
27-Feb-15,66.00,66.10,65.13,65.20,6963548
26-Feb-15,66.89,66.89,65.59,65.85,7837009
25-Feb-15,67.47,67.84,66.96,67.53,6151780
24-Feb-15,67.47,67.48,66.76,67.09,4867541
23-Feb-15,66.68,67.54,66.51,66.92,6072811
20-Feb-15,67.19,67.42,66.33,67.38,8782608
19-Feb-15,66.06,67.85,65.42,67.42,9022637
18-Feb-15,68.03,69.06,67.61,67.73,8932609
17-Feb-15,69.15,69.97,68.52,69.47,7652717
13-Feb-15,68.83,70.11,68.70,69.88,8419227
12-Feb-15,68.24,68.85,67.62,68.04,8642784
11-Feb-15,67.23,68.47,66.80,67.88,8365366
10-Feb-15,67.86,68.11,66.50,67.99,7876630
9-Feb-15,67.97,68.61,67.64,67.85,8070639
6-Feb-15,68.24,68.38,67.18,67.49,7653088
5-Feb-15,67.02,67.59,66.29,67.57,8708833
4-Feb-15,66.62,66.66,65.24,65.87,12243308
3-Feb-15,66.93,67.96,66.51,67.74,15631664
2-Feb-15,64.47,65.78,63.41,65.77,10075752
30-Jan-15,62.23,63.81,61.15,62.98,10524250
29-Jan-15,63.18,63.58,60.64,62.82,11360052
28-Jan-15,65.26,65.45,62.50,62.58,8679263
27-Jan-15,65.29,66.15,65.06,65.54,5939916
26-Jan-15,64.89,66.00,63.89,65.82,5861090
23-Jan-15,65.35,65.71,64.64,64.65,6392948
22-Jan-15,65.10,65.58,64.00,65.30,8759536
21-Jan-15,63.89,64.78,63.23,64.54,7979715
20-Jan-15,62.81,63.28,61.76,63.19,6890502
16-Jan-15,61.75,63.48,61.48,63.08,10031369
15-Jan-15,63.61,63.87,61.38,61.41,9993989
14-Jan-15,61.82,62.78,60.85,62.62,10005362
13-Jan-15,63.19,63.83,61.51,62.44,10240869
12-Jan-15,64.15,64.27,62.61,63.07,8317112
9-Jan-15,64.94,65.34,64.01,64.92,7984136
8-Jan-15,64.85,65.49,63.90,64.93,10348337
7-Jan-15,64.01,64.23,62.85,63.35,12350537
6-Jan-15,65.29,66.60,62.88,62.93,18054690
5-Jan-15,67.71,67.98,65.43,65.64,10948884
2-Jan-15,68.50,69.48,68.23,68.92,5701787
31-Dec-14,69.34,69.75,68.70,69.06,5923617
30-Dec-14,69.61,70.20,69.27,69.93,4537924
29-Dec-14,70.45,70.68,69.55,70.11,5241497
26-Dec-14,70.55,70.79,69.52,69.88,3340081
24-Dec-14,70.54,70.63,68.94,70.13,3858100
23-Dec-14,70.32,71.37,69.80,71.05,8170917
22-Dec-14,70.08,70.45,68.49,69.52,9510071
19-Dec-14,69.63,71.00,68.63,70.98,17823411
18-Dec-14,69.22,69.84,66.66,69.75,15948472
17-Dec-14,64.14,67.67,64.01,66.94,15364054
16-Dec-14,61.44,64.98,60.84,63.22,12951452
15-Dec-14,63.28,63.50,61.50,61.69,9823230
12-Dec-14,62.69,63.79,62.31,62.45,8678360
11-Dec-14,63.30,65.45,63.30,63.61,8175137
10-Dec-14,63.91,64.15,62.83,63.54,9843149
9-Dec-14,64.35,66.25,63.37,64.96,12139816
8-Dec-14,66.98,67.13,64.88,65.03,10164162
5-Dec-14,69.37,69.37,67.46,67.85,9822100
4-Dec-14,70.16,70.43,68.68,69.31,10716385
3-Dec-14,69.66,71.22,69.28,70.80,11903955
2-Dec-14,67.33,69.58,67.24,69.21,11685591
1-Dec-14,65.93,67.90,65.40,67.77,14028722
28-Nov-14,67.70,68.14,65.65,66.07,11779117
26-Nov-14,71.75,71.75,70.55,70.83,7391574
25-Nov-14,73.90,73.91,71.57,71.73,8907118
24-Nov-14,73.56,73.79,72.66,73.33,6118599
21-Nov-14,74.47,74.68,73.18,73.64,8938190
20-Nov-14,72.13,73.25,72.13,73.21,5726331
19-Nov-14,72.36,72.48,71.32,72.13,6372640
18-Nov-14,71.53,72.15,71.07,71.67,5305708
17-Nov-14,71.03,71.77,70.61,71.42,5100622
14-Nov-14,70.57,71.46,70.49,71.41,5272667
13-Nov-14,70.78,71.00,69.54,70.35,7521128
