Date,Open,High,Low,Close,Volume
17-Feb-15,127.49,128.88,126.92,127.83,63152405
13-Feb-15,127.28,127.28,125.65,127.08,54272219
12-Feb-15,126.06,127.48,125.57,126.46,74474466
11-Feb-15,122.77,124.92,122.50,124.88,73561797
10-Feb-15,120.17,122.15,120.16,122.02,62008506
9-Feb-15,118.55,119.84,118.43,119.72,38889797
6-Feb-15,120.02,120.25,118.45,118.93,43706567
5-Feb-15,120.02,120.23,119.25,119.94,42246245
4-Feb-15,118.50,120.51,118.31,119.56,70149743
3-Feb-15,118.50,119.09,117.61,118.65,51915749
2-Feb-15,118.05,119.17,116.08,118.63,62739100
30-Jan-15,118.40,120.00,116.85,117.16,83745461
29-Jan-15,116.32,119.19,115.56,118.90,84436432
28-Jan-15,117.62,118.12,115.31,115.31,146477063
27-Jan-15,112.42,112.48,109.03,109.14,95568749
26-Jan-15,113.74,114.36,112.80,113.10,55614979
23-Jan-15,112.30,113.75,111.53,112.98,46464828
22-Jan-15,110.26,112.47,109.72,112.40,53796409
21-Jan-15,108.95,111.06,108.27,109.55,48575897
20-Jan-15,107.84,108.97,106.50,108.72,49899907
16-Jan-15,107.03,107.58,105.20,105.99,78513345
15-Jan-15,110.00,110.06,106.66,106.82,60013996
14-Jan-15,109.04,110.49,108.50,109.80,48956588
13-Jan-15,111.43,112.80,108.91,110.22,67091928
12-Jan-15,112.60,112.63,108.80,109.25,49650790
9-Jan-15,112.67,113.25,110.21,112.01,53699527
8-Jan-15,109.23,112.15,108.70,111.89,59364547
7-Jan-15,107.20,108.20,106.70,107.75,40105934
6-Jan-15,106.54,107.43,104.63,106.26,65797116
5-Jan-15,108.29,108.65,105.41,106.25,64285491
2-Jan-15,111.39,111.44,107.35,109.33,53204626
31-Dec-14,112.82,113.13,110.21,110.38,41403351
30-Dec-14,113.64,113.92,112.11,112.52,29881477
29-Dec-14,113.79,114.77,113.70,113.91,27598920
26-Dec-14,112.10,114.52,112.01,113.99,33720951
24-Dec-14,112.58,112.71,112.01,112.01,14479611
23-Dec-14,113.23,113.33,112.46,112.54,26028419
22-Dec-14,112.16,113.49,111.97,112.94,45167549
19-Dec-14,112.26,113.24,111.66,111.78,88429770
18-Dec-14,111.87,112.65,110.66,112.65,59006218
17-Dec-14,107.12,109.84,106.82,109.41,53411773
16-Dec-14,106.37,110.16,106.26,106.74,60790733
15-Dec-14,110.70,111.60,106.35,108.22,67218082
12-Dec-14,110.46,111.87,109.58,109.73,56028138
11-Dec-14,112.26,113.80,111.34,111.62,41471578
10-Dec-14,114.41,114.85,111.54,111.95,44565318
9-Dec-14,110.19,114.30,109.35,114.12,60208036
8-Dec-14,114.10,114.65,111.62,112.40,57664850
5-Dec-14,115.99,116.08,114.64,115.00,38318895
4-Dec-14,115.77,117.20,115.29,115.49,42155776
3-Dec-14,115.75,116.35,115.11,115.93,43063440
2-Dec-14,113.50,115.75,112.75,114.63,59348940
1-Dec-14,118.81,119.25,111.27,115.07,83814037
28-Nov-14,119.27,119.40,118.05,118.93,24814402
26-Nov-14,117.94,119.10,117.83,119.00,40831886
25-Nov-14,119.07,119.75,117.45,117.60,68840440
24-Nov-14,116.85,118.77,116.62,118.62,47450824
21-Nov-14,117.51,117.57,116.03,116.47,57179298
20-Nov-14,114.91,116.86,114.85,116.31,43395537
19-Nov-14,115.44,115.74,113.80,114.67,41869160
18-Nov-14,113.94,115.69,113.89,115.47,44223978
17-Nov-14,114.27,117.28,113.30,113.99,46746712
14-Nov-14,113.15,114.19,113.05,114.18,44063595
13-Nov-14,111.80,113.45,111.60,112.82,59522855
